FilePageCacheLockFree.totalPagesReadMs,1774267411543000000,1774267471544000000,0
DirectByteBufferAllocator.disposed,1774267411543000000,1774267471544000000,0
FilePageCacheLockFree.totalBytesRequested,1774267411543000000,1774267471544000000,0
MappedFileStorage.totalPagesMapped,1774267411543000000,1774267471544000000,16
FilePageCacheLockFree.totalPagesReclaimed,1774267411543000000,1774267471544000000,0
FilePageCacheLockFree.housekeeperTurnsDone,1774267411543000000,1774267471544000000,0
FilePageCacheLockFree.housekeeperTurnsSkipped,1774267411543000000,1774267471544000000,0
DirectByteBufferAllocator.hits,1774267411543000000,1774267471544000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1774267411543000000,1774267471544000000,0
FilePageCacheLockFree.totalPagesRequested,1774267411543000000,1774267471544000000,0
FilePageCacheLockFree.totalPagesWriteMs,1774267411543000000,1774267471544000000,0
FilePageCache.maxRegisteredFiles,1774267411543000000,1774267471544000000,561
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1774267411543000000,1774267471544000000,0
FilePageCache.totalPageDisposalsUs,1774267411543000000,1774267471544000000,0
StreamlinedBlobStorage.recordsAllocated,1774267411543000000,1774267471544000000,0
StreamlinedBlobStorage.recordsRelocated,1774267411543000000,1774267471544000000,0
FilePageCacheLockFree.nativeBytesInUse,1774267411543000000,1774267471544000000,0
FilePageCacheLockFree.heapBytesInUse,1774267411543000000,1774267471544000000,0
DirectByteBufferAllocator.misses,1774267411543000000,1774267471544000000,0
FilePageCacheLockFree.totalPagesHandedOver,1774267411543000000,1774267471544000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1774267411543000000,1774267471544000000,0
StorageLockContext.competingThreads.avg,1774267411543000000,1774267471544000000,0.0
StorageLockContext.competingThreads.90P,1774267411543000000,1774267471544000000,0
FilePageCacheLockFree.totalHeapBytesReclaimed,1774267411543000000,1774267471544000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1774267411543000000,1774267471544000000,0
FilePageCacheLockFree.totalBytesRead,1774267411543000000,1774267471544000000,0
FilePageCache.maxCacheSizeInBytes,1774267411543000000,1774267471544000000,356540416
DirectByteBufferAllocator.reclaimed,1774267411543000000,1774267471544000000,0
FilePageCache.totalPageLoadsUs,1774267411543000000,1774267471544000000,0
FilePageCacheLockFree.housekeeperTimeSpentMs,1774267411543000000,1774267471544000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1774267411543000000,1774267471544000000,0
StorageLockContext.competingThreads.max,1774267411543000000,1774267471544000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1774267411543000000,1774267471544000000,141324
FilePageCache.disposedBuffers,1774267411543000000,1774267471544000000,0
FilePageCacheLockFree.totalNativeBytesAllocated,1774267411543000000,1774267471544000000,0
FilePageCacheLockFree.totalPageAllocationsWaited,1774267411543000000,1774267471544000000,0
FilePageCacheLockFree.totalPagesWritten,1774267411543000000,1774267471544000000,0
FlushQueue.waitingTimeAvgNs,1774267411543000000,1774267471544000000,192435.8347107438
NonBlockingReadAction.finalizedExecutionsCount,1774267411543000000,1774267471544000000,0
FlushQueue.queueSize90P,1774267411543000000,1774267471544000000,0
NonBlockingReadAction.failedExecutionTimeUs,1774267411543000000,1774267471544000000,0
NonBlockingReadAction.finalizedExecutionTimeUs,1774267411543000000,1774267471544000000,0
FlushQueue.waitingTime90PNs,1774267411543000000,1774267471544000000,280575
AWTEventQueue.dispatchTimeMaxNs,1774267411543000000,1774267471544000000,9437183
NonBlockingReadAction.failedExecutionsCount,1774267411543000000,1774267471544000000,0
FlushQueue.queueSizeMax,1774267411543000000,1774267471544000000,1
AWTEventQueue.eventsDispatched,1774267411543000000,1774267471544000000,3371
WriteAction.executionsCount,1774267411543000000,1774267471544000000,0
FlushQueue.tasksExecuted,1774267411543000000,1774267471544000000,121
FlushQueue.executionTimeMaxNs,1774267411543000000,1774267471544000000,868351
FlushQueue.executionTime90PNs,1774267411543000000,1774267471544000000,164863
FlushQueue.waitingTimeMaxNs,1774267411543000000,1774267471544000000,663551
ReadAction.executionsCount,1774267411543000000,1774267471544000000,0
AWTEventQueue.dispatchTime90PNs,1774267411543000000,1774267471544000000,284671
FlushQueue.queueSizeAvg,1774267411543000000,1774267471544000000,0.04132231404958678
AWTEventQueue.dispatchTimeTotalNS,1774267411543000000,1774267471544000000,508797063
FlushQueue.executionTimeAvgNs,1774267411543000000,1774267471544000000,97683.04132231405
AWTEventQueue.dispatchTimeAvgNs,1774267411543000000,1774267471544000000,150741.54850192822
FileNameCache.totalMisses,1774267411543000000,1774267471544000000,0
VFS.fileByIdCache.misses,1774267411543000000,1774267471544000000,0
VFS.fileChildByName,1774267411543000000,1774267471544000000,0
VFS.fileByIdCache.hits,1774267411543000000,1774267471544000000,0
FileNameCache.queries,1774267411543000000,1774267471544000000,0
VFS.invertedFileNameIndex.requests,1774267411543000000,1774267471544000000,0
cacheStateStorage.get.counter,1774267411543000000,1774267471544000000,0
cacheStateStorage.set.duration,1774267411543000000,1774267471544000000,0
cacheStateStorage.set.counter,1774267411543000000,1774267471544000000,0
cacheStateStorage.get.duration,1774267411543000000,1774267471544000000,0
workspaceModel.cachedValue.total.get.ms,1774267411543000000,1774267471544000000,0
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1774267411543000000,1774267471544000000,0
workspaceModel.cachedValue.clear.ms,1774267411543000000,1774267471544000000,0
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1774267411543000000,1774267471544000000,0
workspaceModel.cachedValue.calculated.ms,1774267411543000000,1774267471544000000,0
workspaceModel.workspaceFileIndexData.processFileSets.ms,1774267411543000000,1774267471544000000,0
workspaceModel.workspaceFileIndexData.getPackageName.ms,1774267411543000000,1774267471544000000,0
workspaceModel.loading.total.ms,1774267411543000000,1774267471544000000,0
workspaceModel.updates.count,1774267411543000000,1774267471544000000,0
workspaceModel.full.replace.project.model.ms,1774267411543000000,1774267471544000000,0
workspaceModel.cachedValueWithParameters.total.get.ms,1774267411543000000,1774267471544000000,0
workspaceModel.check.recursive.update.ms,1774267411543000000,1774267471544000000,0
workspaceModel.loading.from.cache.ms,1774267411543000000,1774267471544000000,0
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1774267411543000000,1774267471544000000,0
workspaceModel.workspaceFileIndexData.init.ms,1774267411543000000,1774267471544000000,0
workspaceModel.init.bridges.ms,1774267411543000000,1774267471544000000,0
workspaceModel.cachedValueWithParameters.from.cache.ms,1774267411543000000,1774267471544000000,0
workspaceModel.to.snapshot.ms,1774267411543000000,1774267471544000000,0
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1774267411543000000,1774267471544000000,0
workspaceModel.updates.precise.ms,1774267411543000000,1774267471544000000,0
workspaceModel.pre.handlers.ms,1774267411543000000,1774267471544000000,0
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1774267411543000000,1774267471544000000,0
workspaceModel.initializing.ms,1774267411543000000,1774267471544000000,0
workspaceModel.cachedValueWithParameters.clear.ms,1774267411543000000,1774267471544000000,0
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1774267411543000000,1774267471544000000,0
workspaceModel.workspaceFileIndexData.markDirty.ms,1774267411543000000,1774267471544000000,0
workspaceModel.cachedValueWithParameters.calculated.ms,1774267411543000000,1774267471544000000,0
workspaceModel.update.unloaded.entities.ms,1774267411543000000,1774267471544000000,0
workspaceModel.collect.changes.ms,1774267411543000000,1774267471544000000,0
workspaceModel.workspaceFileIndexData.instances.count,1774267411543000000,1774267471544000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1774267411543000000,1774267471544000000,0
workspaceModel.cachedValue.from.cache.ms,1774267411543000000,1774267471544000000,0
workspaceModel.updates.ms,1774267411543000000,1774267471544000000,0
workspaceModel.replace.project.model.ms,1774267411543000000,1774267471544000000,0
JVM.threadCount,1774267411543000000,1774267471544000000,51
JVM.totalDirectByteBuffersBytes,1774267411543000000,1774267471544000000,357831626
JVM.maxHeapBytes,1774267411543000000,1774267471544000000,2147483648
JVM.totalCpuTimeMs,1774267411543000000,1774267471544000000,3642
JVM.maxThreadCount,1774267411543000000,1774267471544000000,131
JVM.usedHeapBytes,1774267411543000000,1774267471544000000,738305536
JVM.totalBytesAllocated,1774267411543000000,1774267471544000000,37056232
JVM.newThreadsCount,1774267411543000000,1774267471544000000,0
JVM.usedNativeBytes,1774267411543000000,1774267471544000000,411236112
JVM.GC.collectionTimesMs,1774267411543000000,1774267471544000000,0
JVM.GC.collections,1774267411543000000,1774267471544000000,0
OS.loadAverage,1774267411543000000,1774267471544000000,3.95654296875
